branch_id,company_name,branch_display_name,branch_town,postcode,phone,phones_found,website,emails_found,sales,lettings,profile_url,rightmove_company_id,registered_office_address
35093,Hopson Property Services,"Hopson Property Services, Southend On Sea",Southend On Sea,SS1 1BW,01702 967698,01702 967698; 01702 967949,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Hopson-Property-Services/Southend-On-Sea-35093.html,13550,"39 Alexandra Street,, 
Southend-On-Sea,, 
SS1 1BW"
75812,Horizon Estate Agents,"Horizon Estate Agents, Rochford",Rochford,SS4 1UP,01702 411000,01702 411000,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Horizon-Estate-Agents/Rochford-75812.html,29918,"42 Hedingham Place,, 
Rectory Road,, 
Rochford,, 
SS4 1UP"
294650,Housing Britain,"Housing Britain, Essex",Essex,RM10 9UR,020 4634 3351,020 4634 3351,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Housing-Britain/Essex-294650.html,96458,"Matrix House, 34 Church Street,, 
Dagenham,, 
RM10 9UR"
942,Howgates,"Howgates, Stanford Le Hope",Stanford Le Hope,SS17 0HA,01375 803734,01375 803734; 01375 803735,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Howgates/Stanford-Le-Hope-942.html,82,"5 , 
Kings Parade, 
King Street, 
Stanford-Le-Hope, 
SS17 0HA"
228701,Howie Kent & Co Ltd,"Howie Kent & Co Ltd, Essex",Essex,CM9 8JU,01621 731605,01621 731605; 01621 737324,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Howie-Kent-and-Co-Ltd/Essex-228701.html,62168,"Wicks Manor, Witham Road,, 
Tolleshunt Major,, 
CM9 8JU"
86834,Hunt Property Services,"Hunt Property Services, Woodford Green",Woodford Green,IG8 8AL,020 3834 7916,020 3834 7916; 020 3907 3489,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Hunt-Property-Services/Woodford-Green-86834.html,33707,"732 Chigwell Road, 
Woodford Green, 
Essex, 
IG8 8AL ,"
155045,Hunt Roche,"Hunt Roche, Coast & Country Homes",Coast & Country Homes,SS1 3ES,01702 967987,01702 967911; 01702 967987,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Hunt-Roche/Coast-and-Country-Homes-155045.html,3304,"170 The Broadway,, 
Thorpe Bay,, 
SS1 3ES"
9536,Hunt Roche,"Hunt Roche, Leigh-On-Sea",Leigh-On-Sea,SS9 4LS,01702 967617,01702 967617,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Hunt-Roche/Leigh-On-Sea-9536.html,3304,"268 Eastwood Road North,, 
Leigh-On-Sea,, 
Essex,, 
SS9 4LS"
9538,Hunt Roche,"Hunt Roche, Shoeburyness",Shoeburyness,SS3 9DG,01702 290900,01702 290900,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Hunt-Roche/Shoeburyness-9538.html,3304,"Alexander Court, , 
66 Ness Road,, 
Shoeburyness,, 
SS3 9DG"
154961,Hunters,"Hunters, Chadwell Heath",Chadwell Heath,RM6 6PS,020 3907 2683,020 3889 9037; 020 3907 2683,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Hunters/Chadwell-Heath-154961.html,4390,"6 Tudor Parade,, 
High Road,, 
Chadwell Heath,, 
Romford,, 
RM6 6PS"
284768,Ideal Location Property Limited,"Ideal Location Property Limited, Chelmsford",Chelmsford,CM1 1EH,01245 823354,01245 823354; 01245 823397,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Ideal-Location-Property-Limited/Chelmsford-284768.html,91754,"Tindal House Tindal Square,, 
Chelmsford,, 
CM1 1EH"
85644,Ideal Locations,"Ideal Locations, Ilford",Ilford,IG1 4TD,020 4652 3865,020 4652 3865,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Ideal-Locations/Ilford-85644.html,28083,"213 Cranbrook Road,, 
Ilford,, 
IG1 4TD"
14507,Independent Property Services,"Independent Property Services, Chelmsford",Chelmsford,CM1 1HL,01245 945871,01245 945871; 01245 945873,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Independent-Property-Services/Chelmsford-14507.html,5573,"21 Duke Street,, 
Chelmsford,, 
CM1 1HL"
15374,Intercounty,"Intercounty, Great Dunmow",Great Dunmow,CM6 1UU,01371 701972,01371 701972,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Intercounty/Great-Dunmow-15374.html,82457,"Barclay House, , 
1-3 High Street,, 
Dunmow,, 
CM6 1UU"
12792,Intercounty,"Intercounty, Harlow",Harlow,CM17 0AN,01279 594539,01279 594539,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Intercounty/Harlow-12792.html,82457,"The George , 
Station Road, 
Harlow, 
CM17 0AN"
84193,Intercounty,"Intercounty, Saffron Walden",Saffron Walden,CB10 1AA,01799 619634,01799 619634,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Intercounty/Saffron-Walden-84193.html,82457,"57 High Street,, 
Saffron Walden,, 
CB10 1AA"
15380,Intercounty,"Intercounty, Stansted",Stansted,CM24 8BZ,01279 594576,01279 594576,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Intercounty/Stansted-15380.html,82457,"8 Cambridge Road,, 
Stansted,, 
CM24 8BZ"
68099,Intercounty Lettings,"Intercounty Lettings, Great Dunmow",Great Dunmow,CM6 1UU,01371 701974,01371 701974,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Intercounty-Lettings/Great-Dunmow-68099.html,82457,"Barclay House, , 
1-3 High Street,, 
Dunmow,, 
CM6 1UU ,"
47040,Intercounty Lettings,"Intercounty Lettings, Harlow",Harlow,CM17 0AN,01279 594802,01279 594802,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Intercounty-Lettings/Harlow-47040.html,82457,"The George,, 
Station Road,, 
Old Harlow,, 
Essex,, 
CM17 0AN,"
15377,Intercounty Lettings,"Intercounty Lettings, Saffron Walden",Saffron Walden,CB10 1AA,01799 611233,01799 611233,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Intercounty-Lettings/Saffron-Walden-15377.html,82457,"57 High Street,, 
Saffron Walden,, 
Essex , 
CB10 1AA"
75550,Intercounty Lettings,"Intercounty Lettings, Stansted",Stansted,CM24 8BZ,01279 594689,01279 594689,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Intercounty-Lettings/Stansted-75550.html,82457,"8 Cambridge Road,, 
Stansted,, 
CM24 8BZ"
86634,JM Properties,"JM Properties, Ilford",Ilford,IG1 2QY,020 4652 6308,020 4652 6308,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/JM-Properties/Ilford-86634.html,28356,"Unit 14, Clements Court, Clements Lane,, 
Ilford,, 
IG1 2QY"
261113,Jackson Stops,"Jackson Stops, Colchester",Colchester,CO1 1NF,01206 583491,01206 583491,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Jackson-Stops/Colchester-261113.html,81047,"10, 
Church Street, 
Colchester, 
CO1 1NF"
181613,Jackson-Stops,"Jackson-Stops, Chelmsford",Chelmsford,CM6 1DA,01245 945824,01245 945824,https://Market.com,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Jackson-Stops/Chelmsford-181613.html,55898,"Suite 8, , 
Dunmow Business Centre LLP,, 
Stortford Road,, 
Dunmow,, 
CM6 1DA"
72727,James & Co,"James & Co, Great Dunmow",Great Dunmow,CM6 1DA,01371 876678,01371 876678,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/James-and-Co/Great-Dunmow-72727.html,26251,"The Chestnuts,, 
Stortford Road,, 
Dunmow,, 
CM6 1DA"
299696,Jenkins Property,"Jenkins Property, Brentwood",Brentwood,CM15 9AU,01279 744193,01270 433435; 01279 744193,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Jenkins-Property/Brentwood-299696.html,98807,"17 Ongar Road,, 
Brentwood,, 
CM15 9AU"
78736,John Alexander,"John Alexander, Essex",Essex,CO5 0LG,01621 738588,01621 738582; 01621 738588,https://www.john-alexander.co.uk,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/John-Alexander/Essex-78736.html,96116,"1 Church Road,, 
Tiptree,, 
Colchetser,, 
CO5 0LG"
283199,John Alexander,"John Alexander, Harwich",Harwich,CO12 3PD,01255 444134,01255 444134,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/John-Alexander/Harwich-283199.html,22988,"288 High Street,, 
Dovercourt,, 
Harwich,, 
CO12 3PD"
85152,John Alexander Lettings Ltd,"John Alexander Lettings Ltd, Covering Essex",Covering Essex,CO5 0LG,01621 738591,01621 738591,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/John-Alexander-Lettings-Ltd/Covering-Essex-85152.html,27873,"1 Church Road,, 
Tiptree,, 
CO5 0LG"
8250,John Cottis & Co,"John Cottis & Co, Stanford-Le-Hope",Stanford-Le-Hope,SS17 0HP,01375 676655,01375 676655,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/John-Cottis-and-Co/Stanford-Le-Hope-8250.html,2838,"19 Kings Parade King Street,, 
Stanford-Le-Hope,, 
SS17 0HP"
88891,John Hills,"John Hills, Billericay",Billericay,CM11 1PU,01277 674590,01277 674590,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/John-Hills/Billericay-88891.html,31741,"Hallmark House Downham Road,, 
Ramsden Heath,, 
CM11 1PU"
18134,John Sear Estate Agents,"John Sear Estate Agents, Ongar",Ongar,CM5 9JJ,01277 674484,01277 674484,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/John-Sear-Estate-Agents/Ongar-18134.html,7475,"204 High Street,, 
Ongar,, 
CM5 9JJ"
121954,John Thoma Bespoke Estate Agency,"John Thoma Bespoke Estate Agency, Chigwell Branch",Chigwell Branch,IG7 5BJ,020 8340 8833,020 8340 8833,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/John-Thoma-Bespoke-Estate-Agency/Chigwell-Branch-121954.html,18507,"The Coach House, 
201 High Road , 
Chigwell, 
Essex, 
IG7 5BJ"
74055,Joscelyne Chase Commercial,"Joscelyne Chase Commercial, Essex",Essex,CM7 1UP,01376 315814,01376 312779; 01376 315814,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Joscelyne-Chase-Commercial/Essex-74055.html,23727,"18-20 Bank Street,, 
Braintree,, 
CM7 1UP"
262820,Jukes Estate Agents,"Jukes Estate Agents, Harlow",Harlow,CM18 7BL,01279 594740,01279 594740,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Jukes-Estate-Agents/Harlow-262820.html,81800,"Latton Bush Centre,, 
Southern Way,, 
Harlow,, 
CM18 7BL"
82488,Just Moovin,"Just Moovin, Barking",Barking,IG11 7BZ,020 3910 6688,020 3910 6688,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Just-Moovin/Barking-82488.html,26574,"2 Town Quay Wharf,, 
Abbey Road,, 
Barking,, 
IG11 7BZ"
9173,KINGSWOOD,"KINGSWOOD, Basildon",Basildon,SS14 1ET,01268 203171,01268 203171; 01268 203377,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/KINGSWOOD/Basildon-9173.html,3099,"36, 
Southernhay, 
Basildon, 
SS14 1ET"
9180,Keeleys Lettings Ltd,"Keeleys Lettings Ltd, Maldon",Maldon,CM9 4PZ,01621 738576,01621 738576,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Keeleys-Lettings-Ltd/Maldon-9180.html,3104,"Hillcrest House, 
4 Market Hill, 
Maldon, 
CM9 4PZ"
9245,Keith Ashton,"Keith Ashton, Brentwood",Brentwood,CM14 4DB,01277 674388,01277 674388,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Keith-Ashton/Brentwood-9245.html,3153,"26 St. Thomas Road,, 
Brentwood,, 
CM14 4DB"
9246,Keith Ashton,"Keith Ashton, Brentwood - Lettings",Brentwood - Lettings,CM14 4DB,01277 674389,01277 674389,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Keith-Ashton/Brentwood---Lettings-9246.html,3153,"24 St. Thomas Road,, 
Brentwood,, 
CM14 4DB"
9474,Keith Ashton,"Keith Ashton, Kelvedon Hatch",Kelvedon Hatch,CM15 0AT,01277 674395,01277 674395,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Keith-Ashton/Kelvedon-Hatch-9474.html,3153,"38 Blackmore Road,, 
Kelvedon Hatch,, 
Brentwood,, 
CM15 0AT"
294428,Keller Williams,Keller Williams,,CM1 3AG,01277 564022,01277 564022,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-294428.html,65417,"Suite 1G, Widford Business Centre, 33 Robjohns Road, Chelmsford, CM1 3AG,"
294431,Keller Williams,Keller Williams,,CM1 3AG,01277 564022,01277 564022,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-294431.html,65417,"Suite 1G, Widford Business Centre, 33 Robjohns Road, Chelmsford, CM1 3AG"
252308,Keller Williams,Keller Williams,,CM1 3AG,020 3473 3345,020 3473 3345,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-252308.html,65417,"Suite 1G, Widford Business Centre, 33 Robjohns Road, Chelmsford, CM1 3AG"
240692,Keller Williams,Keller Williams,,CM14 4DR,01277 564022,01277 564022,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-240692.html,65417,"101-135 Kings Road, Brentwood,, 
Essex,, 
CM14 4DR"
298676,Keller Williams,Keller Williams,,CM1 3AG,01277 564022,01277 564022,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-298676.html,65417,"Suite 1G, Widford Business Centre, 33 Robjohns Road, Chelmsford, CM1 3AG"
214967,Keller Williams Plus,"Keller Williams Plus, Covering Nationwide",Covering Nationwide,CM1 3AG,020 3892 9627,020 3866 6864; 020 3892 9627,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-Plus/Covering-Nationwide-214967.html,65417,"Suite 1G, Widford Business Centre, 33 Robjohns Road, Chelmsford, CM1 3AG"
264509,Kemsley LLP,"Kemsley LLP, Basildon",Basildon,SS14 3EZ,01268 203745,01268 203745; 01268 437496,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kemsley-LLP/Basildon-264509.html,82535,"Phoenix House, Christopher Martin Road, Basildon SS14 3EZ"
264539,Kemsley LLP,"Kemsley LLP, Chelmsford",Chelmsford,CM2 0QT,01245 945774,01245 945774; 01245 945805,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kemsley-LLP/Chelmsford-264539.html,82535,"113 New London Road, 
Chelmsford, 
Essex CM2 0QT,"
264542,Kemsley LLP,"Kemsley LLP, Rainham",Rainham,,01708 201378,01708 201378; 01708 985517,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kemsley-LLP/Rainham-264542.html,82535,"CEME, 
Marsh Way, 
Rainham ,"
8303,Kevin Henry,"Kevin Henry, Saffron Walden",Saffron Walden,CB10 1JB,01799 610878,01799 610878,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Kevin-Henry/Saffron-Walden-8303.html,6453,"1 Market Street,, 
Saffron Walden,, 
CB10 1JB"
194921,Kevin Henry,"Kevin Henry, Saffron Walden",Saffron Walden,CB10 1JB,01799 611282,01799 611282,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kevin-Henry/Saffron-Walden-194921.html,6453,"1 Market Street,, 
Saffron Walden,, 
CB10 1JB"
5996,Keys & Lee,"Keys & Lee, Romford",Romford,RM5 3NP,01708 207178,01708 200880; 01708 207178,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Keys-and-Lee/Romford-5996.html,1858,"1 Collier Row Road,, 
Collier Row,, 
Romford,, 
RM5 3NP"
270071,Keystones Property,"Keystones Property, Colchester",Colchester,CO2 8FP,01206 583571,01206 583571,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Keystones-Property/Colchester-270071.html,84905,"60 Caelum Drive,, 
Colchester,, 
CO2 8FP"
297293,Keystones Property,"Keystones Property, Colchester",Colchester,CO2 8FP,01206 922370,01206 922370,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Keystones-Property/Colchester-297293.html,84905,"60 Caelum Drive,, 
Colchester,, 
CO2 8FP"
95887,Keystones Property,"Keystones Property, Collier Row",Collier Row,RM5 3PH,020 3834 8181,020 3834 8181; 07380 317738,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Keystones-Property/Collier-Row-95887.html,34357,"13 Clockhouse Lane,, 
Collier Row,, 
Romford,, 
RM5 3PH"
255248,Kiln and Lodge Estates,"Kiln and Lodge Estates, Chelmsford",Chelmsford,CM1 1HT,01245 945822,01245 945232; 01245 945822,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kiln-and-Lodge-Estates/Chelmsford-255248.html,78914,"Saxon House,, 
Vision Offices,, 
27 Duke Street,, 
Chelmsford,, 
CM1 1HT"
49823,Kings Group,"Kings Group, Chingford",Chingford,,020 3835 6405,020 3835 6405,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Kings-Group/Chingford-49823.html,2078,Chingford
49844,Kings Group,"Kings Group, Chingford",Chingford,,020 3893 8757,020 3893 8757,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kings-Group/Chingford-49844.html,2078,Chingford
285614,Kings Group,"Kings Group, Church Langley - Lettings",Church Langley - Lettings,CM17 9TE,01279 744778,01279 744778,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kings-Group/Church-Langley---Lettings-285614.html,2078,"Unit 4 Church Langley Way,, 
Church Langley,, 
Harlow,, 
CM17 9TE"
6552,Kings Group,"Kings Group, Church Langley - Sales",Church Langley - Sales,CM17 9TE,01279 594653,01279 594653,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Kings-Group/Church-Langley---Sales-6552.html,2078,"Unit 4 , 
Church Langley Way, 
Harlow, 
CM17 9TE"
121924,Kings Group,"Kings Group, Waltham Abbey - Lettings",Waltham Abbey - Lettings,EN9 1EE,01992 927313,01992 927313,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kings-Group/Waltham-Abbey---Lettings-121924.html,2078,"8a Sun Street,, 
Waltham Abbey,, 
EN9 1EE"
121921,Kings Group,"Kings Group, Waltham Abbey - Sales",Waltham Abbey - Sales,EN9 1EE,01992 662029,01992 662029,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Kings-Group/Waltham-Abbey---Sales-121921.html,2078,"8a Sun Street,, 
Waltham Abbey,, 
EN9 1EE"
100417,Kings Property,"Kings Property, Braintree",Braintree,CM7 1ES,01376 312675,01371 708262; 01376 312675,https://kingsproperty.org.uk,info@kingsproperty.org.uk,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kings-Property/Braintree-100417.html,36091,"2-4 New Street, New Street,, 
Braintree,, 
CM7 1ES"
180140,Kingsleigh Residential,"Kingsleigh Residential, Dedham",Dedham,CO7 6DE,01206 586130,01206 586130; 01206 586131,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kingsleigh-Residential/Dedham-180140.html,55700,"3 High Street,, 
Dedham,, 
CO7 6DE"
292646,Kingsley Fox,"Kingsley Fox, Seven Kings",Seven Kings,IG3 8RF,020 4538 0990,020 4538 0990,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kingsley-Fox/Seven-Kings-292646.html,95690,"606 High Road,, 
Ilford,, 
IG3 8RF"
148961,Knight Residential,"Knight Residential, Colchester",Colchester,CO3 8AQ,01206 586121,01206 586121,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Knight-Residential/Colchester-148961.html,47228,"7 Pappus House,, 
Tollgate Business Park,, 
Tollgate West,, 
Stanway,, 
Colchester,, 
CO3 8AQ"
13051,Knightons Estate Agents,"Knightons Estate Agents, Buckhurst Hill",Buckhurst Hill,IG9 5AZ,020 3840 3434,020 3834 8540; 020 3840 3434,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Knightons-Estate-Agents/Buckhurst-Hill-13051.html,4759,"155 Queens Road,, 
Buckhurst Hill,, 
IG9 5AZ"
296438,Kwester,"Kwester, Southend",Southend,SS1 1EF,01702 655122,01702 655122,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Kwester/Southend-296438.html,97322,"6 Nelson Street,, 
Southend-On-Sea,, 
SS1 1EF"
293336,L&Q,"L&Q, Barking Riverside",Barking Riverside,IG11 0ZQ,020 8264 1737,020 8264 1737,https://lqhomes.com/renting-with-lq/london-living-rent/,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/LQ/Barking-Riverside-293336.html,99290,"Easterling Mansions Fielders Crescent,, 
Barking,, 
IG11 0ZQ"
267131,LAMB & CO PROPERTY LTD,"LAMB & CO PROPERTY LTD, Essex",Essex,CO15 4TN,01255 446066,01255 444278; 01255 446066,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/LAMB-and-CO-PROPERTY-LTD/Essex-267131.html,83810,"Unit 2, , 
Crusader Business Park, , 
Stephenson Road West, , 
Clacton-on-Sea, Essex, , 
CO15 4TN"
295064,LAND COMMERCIAL,"LAND COMMERCIAL, London",London,E18 2BF,020 8036 3930,020 8036 3930; 020 8187 1382,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/LAND-COMMERCIAL/London-295064.html,96626,"1 Fullers Parade, 
Fullers Road,, 
London,, 
E18 2BF"
258863,LASTRA Property Group,"LASTRA Property Group, Covering London",Covering London,,020 8138 0524,020 8050 7271; 020 8138 0524,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/LASTRA-Property-Group/Covering-London-258863.html,80384,Covering London
12734,Lamb & Co,"Lamb & Co, Tendring",Tendring,CO15 4TN,01255 422240,01255 422240,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lamb-and-Co/Tendring-12734.html,4593,"Unit 2,, 
Crusader Business Park,, 
Stephenson Road West,, 
Clacton-On-Sea,, 
CO15 4TN"
182234,Lambert Smith Hampton,"Lambert Smith Hampton, Chelmsford",Chelmsford,CM2 0PP,01245 945825,01245 945825; 01245 945828,,,Yes,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lambert-Smith-Hampton/Chelmsford-182234.html,29215,"Greenwood House, , 
91-99 New London Road,, 
CM2 0PP, 
,"
45765,Lawlors Property Services,"Lawlors Property Services, Loughton Lettings",Loughton Lettings,IG10 4HJ,020 3834 8106,020 3834 8106,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Lawlors-Property-Services/Loughton-Lettings-45765.html,41171,"120 , 
High Road, 
Loughton, 
IG10 4HJ"
5401,Lawlors Property Services,"Lawlors Property Services, Loughton Sales",Loughton Sales,IG10 4HJ,020 3873 8317,020 3873 8317,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Lawlors-Property-Services/Loughton-Sales-5401.html,41171,"120 , 
High Road, 
Loughton, 
IG10 4HJ"
257246,Leadenhall Estates,"Leadenhall Estates, Colchester",Colchester,,020 7101 2742,020 7101 2742,,,Yes,No,https://www.rightmove.co.uk/estate-agents/agent/Leadenhall-Estates/Colchester-257246.html,79610,"Colchester,"
35385,Leaders Lettings,"Leaders Lettings, Chelmsford",Chelmsford,CM1 1HL,01200 874042,01200 874042,,,No,Yes,https://www.rightmove.co.uk/estate-agents/agent/Leaders-Lettings/Chelmsford-35385.html,1798,"2-3 , 
Duke Street, 
Chelmsford, 
CM1 1HL"
